@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
18,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,547,546,East
19,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,546,545,East
20,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,545,544,East
21,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,544,543,East
22,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,543,542,East
23,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,542,541,East
23,7,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,541,540,North
23,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,540,539,North
23,9,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,539,538,North
23,10,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,538,537,North
23,11,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,537,536,North
24,11,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,536,535,East
25,11,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,535,534,East
26,11,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,534,533,East
26,12,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,533,532,North
26,13,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,532,531,North
26,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,531,530,North
26,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,530,529,North
26,16,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,529,528,North
26,17,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,528,727,North
1,10,4,11,11,6,6,2,13,-1,-2,South
1,9,4,11,11,5,5,2,12,-2,-3,South
2,9,4,11,11,4,4,2,11,-3,-4,East
3,9,4,11,11,3,3,2,10,-4,-5,East
4,9,4,10,10,3,3,2,9,-5,-6,East
5,9,4,8,8,1,1,2,8,-6,193,East
6,9,3,6,6,9223372036854775807,9223372036854775807,2,7,193,192,East
6,10,3,7,7,9223372036854775807,9223372036854775807,2,8,192,191,North
6,11,3,7,7,9223372036854775807,9223372036854775807,2,9,191,390,North
7,11,2,7,7,9223372036854775807,9223372036854775807,2,8,390,389,East
6,11,2,7,7,9223372036854775807,9223372036854775807,2,9,389,388,West
6,10,2,6,6,9223372036854775807,9223372036854775807,2,8,388,387,South
6,9,2,6,6,9223372036854775807,9223372036854775807,2,7,387,386,South
6,8,2,4,4,9223372036854775807,9223372036854775807,2,6,386,385,South
6,7,2,4,4,9223372036854775807,9223372036854775807,2,5,385,384,South
7,7,2,3,3,9223372036854775807,9223372036854775807,2,4,384,383,East
8,7,2,1,1,9223372036854775807,9223372036854775807,2,3,383,582,East
8,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,2,582,581,South
8,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,3,581,580,South
9,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,2,580,579,East
10,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,1,579,578,East
11,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,2,578,577,East
12,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,3,577,576,East
13,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,4,576,575,East
13,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,5,575,574,South
13,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,2,6,574,773,South
12,11,4,11,11,7,7,1,8,-1,-2,North
12,12,4,11,11,8,8,1,9,-2,197,North
13,12,3,11,11,8,8,1,8,197,196,East
13,11,3,10,10,8,8,1,7,196,195,South
13,10,3,10,10,10,10,1,6,195,194,South
13,9,3,9,9,12,12,1,5,194,193,South
13,8,3,8,8,14,14,1,6,193,192,South
13,7,3,7,7,14,14,1,7,192,191,South
13,6,3,7,7,16,16,1,8,191,190,South
