@relation InstanceResultListener

@attribute Key_Dataset {pacman-data-training}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.rules.ZeroR,weka.classifiers.rules.PART,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.functions.SimpleLogistic}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-I 0 -M 500 -H 50 -W 0.0'}
@attribute Key_Scheme_version_ID {-217733168393644444,48055541465867954,8121455039782598361,5995231201785697655,-3080186098777067172,7397710626304705059}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 63\nSize of the tree: 125\n','Number of rules: 32\n','Number of rules: 34\n','Number of rules: 35\n','Number of rules: 31\n','Number of rules: 27\n','Number of rules: 30\n','Number of rules: 37\n','Number of rules: 29\n','Number of rules: 36\n','Number of rules: 26\n','Number of rules: 33\n','Number of rules: 28\n','Number of rules: 25\n','Number of rules: 23\n','Number of rules: 38\n','Number of rules: 19\n','Number of rules: 17\n','Number of rules: 22\n','Number of rules: 16\n','Number of rules: 18\n','Number of rules: 20\n','Number of rules: 15\n','Number of rules: 21\n','Number of rules: 14\n','Number of rules: 39\n','Number of rules: 42\n','Number of rules: 41\n','Number of rules: 24\n','Number of rules: 54\n','Number of rules: 52\n','Number of rules: 53\n','Number of rules: 49\n','Number of rules: 60\n','Number of rules: 55\n','Number of rules: 58\n','Number of rules: 50\n','Number of rules: 56\n','Number of rules: 46\n','Number of rules: 59\n','Number of rules: 51\n','Number of rules: 45\n','Number of rules: 48\n','Number of rules: 57\n','Number of rules: 47\n','Number of rules: 40\n','Number of rules: 43\n','Number of rules: 44\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
pacman-data-training,1,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,13,9,0,59.090909,40.909091,0,0.37931,0.236624,0.336505,86.449817,91.113016,38.723317,30.876616,7.846701,1.760151,1.403483,0.356668,9.194953,0.417952,23.745263,0.666667,4,0,0,1,16,0.333333,2,1,0.666667,0.8,0.7698,0.864583,0.821429,0.590909,0.225524,0.774476,0.409091,?,0.590909,?,?,0.765776,0.650758,?,0.590909,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,63.636364,?,?,?,?,54.545455,15
pacman-data-training,1,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,11,11,0,50,50,0,0.266667,0.237934,0.354653,86.928549,96.02678,38.723317,35.198444,3.524873,1.760151,1.599929,0.160221,9.804405,0.445655,25.319126,0.833333,5,0.25,4,0.75,12,0.166667,1,0.555556,0.833333,0.666667,0.528396,0.78125,0.700613,0.5,0.245192,0.754808,0.5,0.424242,0.5,0.454545,0.224598,0.640734,0.584025,0.555556,0.5,0.017,0,0.015625,0,15.625,0,8039,26532,4532,95.454545,60.909091,?,?,?,?,54.545455,17
pacman-data-training,1,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.195122,0.23823,0.368177,86.386596,98.85769,39.267406,39.532104,-0.264698,1.784882,1.796914,-0.012032,9.488521,0.431296,24.163859,0.333333,2,0.1875,3,0.8125,13,0.666667,4,0.4,0.333333,0.363636,0.154983,0.5,0.477722,0.454545,0.256331,0.743669,0.545455,0.489044,0.454545,0.434238,0.223645,0.699134,0.638186,0.333766,0.454545,0.025,0,0.03125,0,31.25,0,8039,26532,4532,95.454545,60.909091,?,?,?,?,54.545455,45
pacman-data-training,2,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,15,7,0,68.181818,31.818182,0,0.515723,0.226518,0.328064,83.883083,90.202985,36.239097,29.127822,7.111275,1.647232,1.323992,0.32324,8.833971,0.401544,24.376907,1,6,0.125,2,0.875,14,0,0,0.75,1,0.857143,0.810093,0.9375,0.734524,0.681818,0.170921,0.829079,0.318182,0.65,0.681818,0.650904,0.500447,0.736568,0.677179,0.65254,0.681818,0.019,0,0.015625,0,15.625,0,8039,26532,4532,100,61.818182,?,?,?,?,45.454545,9
pacman-data-training,2,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.180124,0.254009,0.356686,92.801492,96.577295,38.723317,38.082916,0.640401,1.760151,1.731042,0.029109,5.945927,0.270269,15.3549,0.5,3,0.375,6,0.625,10,0.5,3,0.333333,0.5,0.4,0.113228,0.625,0.454471,0.454545,0.262238,0.737762,0.545455,?,0.454545,?,?,0.72465,0.68619,?,0.454545,0.008,0,0.015625,0,15.625,0,8039,26532,4532,100,91.818182,?,?,?,?,27.272727,1
pacman-data-training,2,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,14,8,0,63.636364,36.363636,0,0.42671,0.223199,0.324821,81.545118,87.949469,38.723317,31.728703,6.994614,1.760151,1.442214,0.317937,9.924665,0.451121,25.629688,0.5,3,0.125,2,0.875,14,0.5,3,0.6,0.5,0.545455,0.398527,0.708333,0.483748,0.636364,0.222902,0.777098,0.363636,?,0.636364,?,?,0.80533,0.636341,?,0.636364,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,70,?,?,?,?,45.454545,3
pacman-data-training,2,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,11,11,0,50,50,0,0.255385,0.249834,0.355152,91.276245,96.161919,38.723317,35.160578,3.562738,1.760151,1.598208,0.161943,7.742812,0.351946,19.99522,0.5,3,0,0,1,16,0.5,3,1,0.5,0.666667,0.648886,0.75,0.745055,0.5,0.259615,0.740385,0.5,?,0.5,?,?,0.744578,0.67666,?,0.5,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,69.090909,?,?,?,?,36.363636,3
pacman-data-training,2,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.232558,0.255346,0.373899,93.289862,101.237707,38.723317,38.095826,0.627491,1.760151,1.731628,0.028522,6.350477,0.288658,16.39962,0.666667,4,0.1875,3,0.8125,13,0.333333,2,0.571429,0.666667,0.615385,0.458171,0.697917,0.605159,0.454545,0.218053,0.781947,0.545455,0.477273,0.454545,0.457343,0.233334,0.626571,0.546031,0.369231,0.454545,0.019,0,0.015625,0,15.625,0,8039,26532,4532,100,63.636364,?,?,?,?,54.545455,6
pacman-data-training,2,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,13,9,0,59.090909,40.909091,0,0.37931,0.234349,0.337592,85.618667,91.407156,38.723317,32.532412,6.190905,1.760151,1.478746,0.281405,9.303851,0.422902,24.026482,0.666667,4,0.125,2,0.875,14,0.333333,2,0.666667,0.666667,0.666667,0.541667,0.958333,0.873413,0.590909,0.211101,0.788899,0.409091,?,0.590909,?,?,0.774736,0.6476,?,0.590909,0.025,0,0.015625,0,15.625,0,8039,26532,4532,100,69.090909,?,?,?,?,45.454545,3
pacman-data-training,2,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,11,11,0,50,50,0,0.273273,0.238063,0.352413,86.975676,95.420145,38.723317,33.640792,5.082525,1.760151,1.529127,0.231024,9.390311,0.426832,24.24976,0.666667,4,0.125,2,0.875,14,0.333333,2,0.666667,0.666667,0.666667,0.541667,0.760417,0.781566,0.5,0.230311,0.769689,0.5,0.503247,0.5,0.500206,0.267936,0.720103,0.633531,0.399698,0.5,0.032,0,0.03125,0,31.25,0,8039,26532,4532,100,61.818182,?,?,?,?,54.545455,78
pacman-data-training,2,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,12,10,0,54.545455,45.454545,0,0.337349,0.236161,0.356743,86.280809,96.592596,38.723317,37.432744,1.290573,1.760151,1.701488,0.058662,10.261659,0.466439,26.499949,0.666667,4,0.25,4,0.75,12,0.333333,2,0.5,0.666667,0.571429,0.385758,0.666667,0.661195,0.545455,0.213266,0.786734,0.454545,0.540909,0.545455,0.512702,0.32559,0.674627,0.598921,0.529919,0.545455,0.016,0,0.015625,0,15.625,0,8039,26532,4532,95.454545,61.818182,?,?,?,?,54.545455,14
pacman-data-training,2,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,15,7,0,68.181818,31.818182,0,0.507987,0.222926,0.32479,81.445297,87.941042,38.723317,30.082959,8.640358,1.760151,1.367407,0.392744,11.457901,0.520814,29.589151,0.666667,4,0.125,2,0.875,14,0.333333,2,0.666667,0.666667,0.666667,0.541667,0.739583,0.601323,0.681818,0.191434,0.808566,0.318182,?,0.681818,?,?,0.767045,0.671571,?,0.681818,0.017,0,0.03125,0,31.25,0,8039,26532,4532,100,67.272727,?,?,?,?,36.363636,3
pacman-data-training,2,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.182663,0.248723,0.359062,90.191458,96.410041,39.267406,37.308238,1.959168,1.784882,1.695829,0.089053,6.969733,0.316806,17.749411,0.333333,2,0.3125,5,0.6875,11,0.666667,4,0.285714,0.333333,0.307692,0.01992,0.520833,0.326796,0.454545,0.267045,0.732955,0.545455,?,0.454545,?,?,0.612175,0.507477,?,0.454545,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,66.363636,?,?,?,?,54.545455,5
pacman-data-training,3,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,14,8,0,63.636364,36.363636,0,0.446541,0.227005,0.342466,84.063523,94.162911,36.239097,33.12165,3.117448,1.647232,1.50553,0.141702,9.364141,0.425643,25.839884,0.666667,4,0.125,2,0.875,14,0.333333,2,0.666667,0.666667,0.666667,0.541667,0.645833,0.63373,0.636364,0.192133,0.807867,0.363636,0.636364,0.636364,0.636364,0.444231,0.669376,0.619657,0.634921,0.636364,0.033,0,0.03125,0,31.25,0,8039,26532,4532,100,62.727273,?,?,?,?,45.454545,26
pacman-data-training,3,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,11,11,0,50,50,0,0.226837,0.236177,0.345495,86.286589,93.547038,38.723317,33.958602,4.764714,1.760151,1.543573,0.216578,9.361233,0.425511,24.174668,0.333333,2,0.125,2,0.875,14,0.666667,4,0.5,0.333333,0.4,0.240563,0.854167,0.587734,0.5,0.274038,0.725962,0.5,?,0.5,?,?,0.699301,0.579998,?,0.5,0.017,0,0.015625,0,15.625,0,8039,26532,4532,100,69.090909,?,?,?,?,36.363636,3
pacman-data-training,3,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.202417,0.276358,0.376665,100.966406,101.986667,38.723317,41.575975,-2.852658,1.760151,1.889817,-0.129666,3.119283,0.141786,8.055311,0.666667,4,0.0625,1,0.9375,15,0.333333,2,0.8,0.666667,0.727273,0.642071,0.833333,0.822222,0.454545,0.262238,0.737762,0.545455,?,0.454545,?,?,0.612127,0.563539,?,0.454545,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,94.545455,?,?,?,?,27.272727,1
pacman-data-training,3,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,9,13,0,40.909091,59.090909,0,0.138554,0.253134,0.373808,92.481877,101.213134,38.723317,38.68771,0.035607,1.760151,1.758532,0.001619,7.010881,0.318676,18.105064,0.666667,4,0.1875,3,0.8125,13,0.333333,2,0.571429,0.666667,0.615385,0.458171,0.604167,0.517886,0.409091,0.278367,0.721633,0.590909,0.41039,0.409091,0.400687,0.129661,0.615208,0.483867,0.314665,0.409091,0.017,0,0.015625,0,15.625,0,8039,26532,4532,95.454545,61.818182,?,?,?,?,54.545455,14
pacman-data-training,3,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,12,10,0,54.545455,45.454545,0,0.323077,0.235812,0.342262,86.153134,92.671672,38.723317,32.958221,5.765095,1.760151,1.498101,0.26205,9.703465,0.441067,25.058456,0.666667,4,0.3125,5,0.6875,11,0.333333,2,0.444444,0.666667,0.533333,0.320812,0.677083,0.599026,0.545455,0.228147,0.771853,0.454545,?,0.545455,?,?,0.745411,0.65153,?,0.545455,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,63.636364,?,?,?,?,45.454545,5
pacman-data-training,3,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,14,8,0,63.636364,36.363636,0,0.443038,0.221541,0.318018,80.939215,86.107469,38.723317,29.434916,9.288401,1.760151,1.337951,0.4222,10.617656,0.482621,27.419282,0.666667,4,0.1875,3,0.8125,13,0.333333,2,0.571429,0.666667,0.615385,0.458171,0.739583,0.635965,0.636364,0.194056,0.805944,0.363636,?,0.636364,?,?,0.831096,0.688112,?,0.636364,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,67.272727,?,?,?,?,45.454545,3
pacman-data-training,3,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,14,8,0,63.636364,36.363636,0,0.45679,0.223008,0.323807,81.475393,87.674753,38.723317,36.969555,1.753762,1.760151,1.680434,0.079716,9.827979,0.446726,25.380003,0.666667,4,0.25,4,0.75,12,0.333333,2,0.5,0.666667,0.571429,0.385758,0.770833,0.462831,0.636364,0.164752,0.835248,0.363636,0.706612,0.636364,0.619481,0.508621,0.828817,0.69605,0.467857,0.636364,0.017,0,0.015625,0,15.625,0,8039,26532,4532,95.454545,60.909091,?,?,?,?,45.454545,29
pacman-data-training,3,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,15,7,0,68.181818,31.818182,0,0.540299,0.212848,0.310853,77.763291,84.167352,38.723317,27.383728,11.339589,1.760151,1.244715,0.515436,13.330488,0.605931,34.424965,0.666667,4,0.25,4,0.75,12,0.333333,2,0.5,0.666667,0.571429,0.385758,0.6875,0.473377,0.681818,0.11886,0.88114,0.318182,0.704545,0.681818,0.670996,0.564599,0.841585,0.728177,0.642857,0.681818,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,62.727273,?,?,?,?,45.454545,18
pacman-data-training,3,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,9,13,0,40.909091,59.090909,0,0.100629,0.261556,0.393025,95.558559,106.416516,38.723317,42.782824,-4.059507,1.760151,1.944674,-0.184523,4.149964,0.188635,10.716965,0.666667,4,0.125,2,0.875,14,0.333333,2,0.666667,0.666667,0.666667,0.541667,0.75,0.652845,0.409091,0.322095,0.677905,0.590909,0.339161,0.409091,0.367769,0.068274,0.560856,0.433416,0.280303,0.409091,0.016,0,0.015625,0,15.625,0,8039,26532,4532,95.454545,62.727273,?,?,?,?,45.454545,26
pacman-data-training,3,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.204819,0.242987,0.357938,88.111334,96.10834,39.267406,36.753722,2.513684,1.784882,1.670624,0.114258,9.668437,0.439474,24.62204,0.333333,2,0.1875,3,0.8125,13,0.666667,4,0.4,0.333333,0.363636,0.154983,0.5625,0.557263,0.454545,0.265855,0.734145,0.545455,0.452525,0.454545,0.452115,0.190064,0.621591,0.56312,0.565699,0.454545,0.041,0,0.046875,0,46.875,0,8039,26532,4532,95.454545,60.909091,?,?,?,?,54.545455,37
pacman-data-training,4,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,14,8,0,63.636364,36.363636,0,0.466667,0.225791,0.336397,83.61366,92.494131,36.239097,30.283311,5.955786,1.647232,1.376514,0.270718,8.80751,0.400341,24.303888,0.5,3,0.0625,1,0.9375,15,0.5,3,0.75,0.5,0.6,0.505181,0.708333,0.688973,0.636364,0.143619,0.856381,0.363636,0.704545,0.636364,0.663636,0.511203,0.794347,0.717742,0.649735,0.636364,0.033,0,0.03125,0,31.25,0,8039,26532,4532,100,60,?,?,?,?,54.545455,37
pacman-data-training,4,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,13,9,0,59.090909,40.909091,0,0.405405,0.21786,0.341443,78.999924,91.679302,39.267406,34.171197,5.09621,1.784882,1.553236,0.231646,13.560763,0.616398,34.5344,0.666667,4,0.125,2,0.875,14,0.333333,2,0.666667,0.666667,0.666667,0.541667,0.6875,0.666982,0.590909,0.206385,0.793615,0.409091,0.60101,0.590909,0.5942,0.389789,0.72105,0.627711,0.68816,0.590909,0.016,0,0.015625,0,15.625,0,8039,26532,4532,95.454545,60,?,?,?,?,54.545455,52
pacman-data-training,4,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,11,11,0,50,50,0,0.273273,0.24045,0.341008,87.847795,92.332262,38.723317,32.256708,6.466608,1.760151,1.466214,0.293937,9.085051,0.412957,23.461447,0.666667,4,0.1875,3,0.8125,13,0.333333,2,0.571429,0.666667,0.615385,0.458171,0.802083,0.615873,0.5,0.230311,0.769689,0.5,0.496753,0.5,0.496709,0.265198,0.751769,0.653598,0.396493,0.5,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,67.272727,?,?,?,?,45.454545,5
pacman-data-training,4,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,13,9,0,59.090909,40.909091,0,0.405405,0.231501,0.335627,84.578282,90.875263,38.723317,38.002447,0.72087,1.760151,1.727384,0.032767,8.966359,0.407562,23.154936,0.833333,5,0.3125,5,0.6875,11,0.166667,1,0.5,0.833333,0.625,0.465847,0.822917,0.699206,0.590909,0.167374,0.832626,0.409091,0.625,0.590909,0.580437,0.435165,0.772197,0.68701,0.443832,0.590909,0.017,0,0.015625,0,15.625,0,8039,26532,4532,95.454545,63.636364,?,?,?,?,54.545455,21
pacman-data-training,4,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.172414,0.259671,0.36274,94.870016,98.21633,38.723317,37.515465,1.207852,1.760151,1.705248,0.054902,4.894769,0.22249,12.640366,0.5,3,0.1875,3,0.8125,13,0.5,3,0.5,0.5,0.5,0.3125,0.708333,0.526154,0.454545,0.276661,0.723339,0.545455,?,0.454545,?,?,0.606206,0.524611,?,0.454545,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,77.272727,?,?,?,?,36.363636,2
pacman-data-training,4,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.182663,0.252513,0.373103,92.25482,101.022237,38.723317,38.284172,0.439145,1.760151,1.74019,0.019961,6.988673,0.317667,18.047713,0.333333,2,0.0625,1,0.9375,15,0.666667,4,0.666667,0.333333,0.444444,0.35148,0.739583,0.552632,0.454545,0.275745,0.724255,0.545455,0.506993,0.454545,0.453444,0.210777,0.663087,0.551023,0.347475,0.454545,0.017,0,0.015625,0,15.625,0,8039,26532,4532,100,61.818182,?,?,?,?,54.545455,17
pacman-data-training,4,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,10,12,0,45.454545,54.545455,0,0.2,0.244699,0.36056,89.399947,97.626257,38.723317,35.293776,3.429541,1.760151,1.604263,0.155888,8.665413,0.393882,22.377767,0.5,3,0.25,4,0.75,12,0.5,3,0.428571,0.5,0.461538,0.239046,0.5625,0.477249,0.454545,0.262238,0.737762,0.545455,0.444156,0.454545,0.448188,0.187894,0.631993,0.543012,0.549728,0.454545,0.016,0,0.015625,0,15.625,0,8039,26532,4532,100,63.636364,?,?,?,?,54.545455,14
pacman-data-training,4,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20220315.1257,198,22,15,7,0,68.181818,31.818182,0,0.530488,0.223133,0.322438,81.520908,87.304233,38.723317,31.092944,7.630372,1.760151,1.413316,0.346835,11.975095,0.544323,30.924766,0.833333,5,0.1875,3,0.8125,13,0.166667,1,0.625,0.833333,0.714286,0.597925,0.833333,0.878788,0.681818,0.148164,0.851836,0.318182,?,0.681818,?,?,0.830222,0.794448,?,0.681818,0.024,0,0.03125,0,31.25,0,8039,26532,4532,95.454545,62.727273,?,?,?,?,45.454545,8
