@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0.333333,0.285714,0.666667,1,1,0.020202,0.020202,0,1,0.275862,0.216704,East
0.333333,0.357143,0.666667,1,1,0.020202,0.020202,0,1,0.274425,0.215576,North
0.333333,0.285714,0.666667,1,1,0.020202,0.020202,0,1,0.272989,0.214447,South
0.333333,0.357143,0.666667,1,1,0,0,0,1,0.271552,0.439052,North
0.375,0.357143,0.333333,1,1,1,1,0,1,0.557471,0.437923,East
0.375,0.428571,0.333333,1,1,1,1,0,1,0.556034,0.436795,North
0.375,0.5,0.333333,1,1,1,1,0,1,0.554598,0.435666,North
0.375,0.571429,0.333333,1,1,1,1,0,1,0.553161,0.434537,North
0.375,0.642857,0.333333,1,1,1,1,0,1,0.551724,0.433409,North
0.416667,0.642857,0.333333,1,1,1,1,0,1,0.550287,0.43228,East
0.458333,0.642857,0.333333,1,1,1,1,0,1,0.548851,0.431151,East
0.5,0.642857,0.333333,1,1,1,1,0,1,0.547414,0.430023,East
0.541667,0.642857,0.333333,1,1,1,1,0,1,0.545977,0.428894,East
0.541667,0.714286,0.333333,1,1,1,1,0,1,0.54454,0.427765,North
0.541667,0.785714,0.333333,1,1,1,1,0,1,0.543103,0.426637,North
0.541667,0.857143,0.333333,1,1,1,1,0,1,0.541667,0.425508,North
0.541667,0.928571,0.333333,1,1,1,1,0,1,0.54023,0.424379,North
0.541667,1,0.333333,1,1,1,1,0,1,0.538793,0.423251,North
0.583333,1,0.333333,1,1,1,1,0,1,0.537356,0.422122,East
0.625,1,0.333333,1,1,1,1,0,1,0.53592,0.420993,East
0.666667,1,0.333333,1,1,1,1,0,1,0.534483,0.419865,East
0.708333,1,0.333333,1,1,1,1,0,1,0.533046,0.418736,East
0.75,1,0.333333,1,1,1,1,0,1,0.531609,0.417607,East
0.791667,1,0.333333,1,1,1,1,0,1,0.530172,0.416479,East
0.791667,0.928571,0.333333,1,1,1,1,0,1,0.528736,0.41535,South
0.791667,0.857143,0.333333,1,1,1,1,0,1,0.527299,0.414221,South
0.833333,0.857143,0.333333,1,1,1,1,0,1,0.525862,0.413093,East
0.875,0.857143,0.333333,1,1,1,1,0,1,0.524425,0.411964,East
0.875,0.785714,0.333333,1,1,1,1,0,1,0.522989,0.410835,South
0.875,0.857143,0.333333,1,1,1,1,0,1,0.521552,0.409707,North
0.916667,0.857143,0.333333,1,1,1,1,0,1,0.520115,0.408578,East
0.916667,0.785714,0.333333,1,1,1,1,0,1,0.518678,0.633183,South
0.958333,0.785714,0,1,1,1,1,0,1,0.804598,0.632054,East
0.958333,0.857143,0,1,1,1,1,0,1,0.803161,0.630926,North
0.916667,0.857143,0,1,1,1,1,0,1,0.801724,0.629797,West
0.875,0.857143,0,1,1,1,1,0,1,0.800287,0.628668,West
0.833333,0.857143,0,1,1,1,1,0,1,0.798851,0.62754,West
0.791667,0.857143,0,1,1,1,1,0,1,0.797414,0.626411,West
0.791667,0.785714,0,1,1,1,1,0,1,0.795977,0.625282,South
0.791667,0.714286,0,1,1,1,1,0,1,0.79454,0.624153,South
