@relation pacman-data-training-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute posicionpacmanx numeric
@attribute posicionpacmany numeric
@attribute fantasmasvivos numeric
@attribute distanciafantasma1 numeric
@attribute distanciafantasma2 numeric
@attribute distanciafantasma3 numeric
@attribute distanciafantasma4 numeric
@attribute numerocomidas numeric
@attribute distanciacomidamascercana numeric
@attribute score numeric
@attribute scoreSiguiente numeric
@attribute movimiento {North,South,East,West,Stop}

@data
0.1,0.375,0.333333,1,1,1,1,0.6,0.010101,0.672113,0.736462,South
0.05,0.375,0,1,1,1,1,0.6,0,0.888889,0.73556,West
0.05,0.3125,0,1,1,1,1,0.6,0.010101,0.8878,0.734657,South
0.1,0.3125,0,1,1,1,1,0.6,0.020202,0.88671,0.733755,East
0.15,0.3125,0,1,1,1,1,0.6,0.030303,0.885621,0.732852,East
0.2,0.3125,0,1,1,1,1,0.6,0.040404,0.884532,0.731949,East
0.2,0.25,0,1,1,1,1,0.6,0.030303,0.883442,0.731047,South
0.6,0.4375,1,0.131313,0.131313,0.171717,0.171717,0,1,0.030501,0.024368,East
0.6,0.375,1,0.111111,0.111111,0.181818,0.181818,0,1,0.029412,0.023466,South
0.6,0.3125,1,0.111111,0.111111,0.181818,0.181818,0,1,0.028322,0.022563,South
0.65,0.3125,1,0.131313,0.131313,0.171717,0.171717,0,1,0.027233,0.021661,East
0.65,0.25,1,0.131313,0.131313,0.181818,0.181818,0,1,0.026144,0.020758,South
0.65,0.1875,1,0.131313,0.131313,0.181818,0.181818,0,1,0.025054,0.019856,South
0.65,0.125,1,0.111111,0.111111,0.181818,0.181818,0,1,0.023965,0.199458,South
0.7,0.125,0.666667,1,1,0.161616,0.161616,0,1,0.240741,0.198556,East
0.7,0.0625,0.666667,1,1,0.161616,0.161616,0,1,0.239651,0.197653,South
0.7,0,0.666667,1,1,0.181818,0.181818,0,1,0.238562,0.196751,South
0.65,0,0.666667,1,1,0.191919,0.191919,0,1,0.237473,0.195848,West
0.6,0,0.666667,1,1,0.191919,0.191919,0,1,0.236383,0.194946,West
0.55,0,0.666667,1,1,0.20202,0.20202,0,1,0.235294,0.194043,West
0.5,0,0.666667,1,1,0.222222,0.222222,0,1,0.234205,0.193141,West
0.45,0,0.666667,1,1,0.222222,0.222222,0,1,0.233115,0.192238,West
0.4,0,0.666667,1,1,0.222222,0.222222,0,1,0.232026,0.191336,West
0.35,0,0.666667,1,1,0.20202,0.20202,0,1,0.230937,0.190433,West
0.35,0.0625,0.666667,1,1,0.181818,0.181818,0,1,0.229847,0.370036,North
0.35,0.125,0.333333,1,1,1,1,0,1,0.446623,0.369134,North
0.35,0.1875,0.333333,1,1,1,1,0,1,0.445534,0.368231,North
0.3,0.1875,0.333333,1,1,1,1,0,1,0.444444,0.367329,West
0.25,0.1875,0.333333,1,1,1,1,0,1,0.443355,0.366426,West
0.2,0.1875,0.333333,1,1,1,1,0,1,0.442266,0.365523,West
0.15,0.1875,0.333333,1,1,1,1,0,1,0.441176,0.364621,West
0.15,0.25,0.333333,1,1,1,1,0,1,0.440087,0.363718,North
0.15,0.3125,0.333333,1,1,1,1,0,1,0.438998,0.362816,North
0.15,0.375,0.333333,1,1,1,1,0,1,0.437908,0.361913,North
0.15,0.4375,0.333333,1,1,1,1,0,1,0.436819,0.361011,North
0.1,0.4375,0.333333,1,1,1,1,0,1,0.43573,0.360108,West
0.1,0.5,0.333333,1,1,1,1,0,1,0.434641,0.359206,North
0.1,0.5625,0.333333,1,1,1,1,0,1,0.433551,0.358303,North
0.1,0.625,0.333333,1,1,1,1,0,1,0.432462,0.357401,North
0.1,0.6875,0.333333,1,1,1,1,0,1,0.431373,0.356498,North
0.15,0.6875,0.333333,1,1,1,1,0,1,0.430283,0.355596,East
0.2,0.6875,0.333333,1,1,1,1,0,1,0.429194,0.354693,East
0.25,0.6875,0.333333,1,1,1,1,0,1,0.428105,0.353791,East
0.3,0.6875,0.333333,1,1,1,1,0,1,0.427015,0.352888,East
0.35,0.6875,0.333333,1,1,1,1,0,1,0.425926,0.351986,East
0.4,0.6875,0.333333,1,1,1,1,0,1,0.424837,0.351083,East
0.4,0.625,0.333333,1,1,1,1,0,1,0.423747,0.350181,South
0.4,0.5625,0.333333,1,1,1,1,0,1,0.422658,0.349278,South
0.45,0.5625,0.333333,1,1,1,1,0,1,0.421569,0.528881,East
0.5,0.5625,0,1,1,1,1,0,1,0.638344,0.527978,East
0.45,0.5625,0,1,1,1,1,0,1,0.637255,0.527076,West
0.45,0.625,0,1,1,1,1,0,1,0.636166,0.526173,North
0.45,0.6875,0,1,1,1,1,0,1,0.635076,0.525271,North
0.5,0.6875,0,1,1,1,1,0,1,0.633987,0.524368,East
0.55,0.6875,0,1,1,1,1,0,1,0.632898,0.523466,East
0.6,0.6875,0,1,1,1,1,0,1,0.631808,0.522563,East
0.65,0.6875,0,1,1,1,1,0,1,0.630719,0.521661,East
0.7,0.6875,0,1,1,1,1,0,1,0.62963,0.520758,East
