@relation InstanceResultListener

@attribute Key_Dataset {pacman-data-training,'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',pacman-data-training-weka.filters.unsupervised.attribute.Remove-R8-11}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {48055541465867954,5995231201785697655,-3080186098777067172,8121455039782598361,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 72\n','Number of rules: 70\n','Number of rules: 61\n','Number of rules: 78\n','Number of rules: 62\n','Number of rules: 65\n','Number of rules: 79\n','Number of rules: 69\n','Number of rules: 63\n','Number of rules: 58\n','Number of rules: 67\n','Number of rules: 60\n','Number of rules: 66\n','Number of rules: 74\n','Number of rules: 64\n','Number of rules: 71\n','Number of rules: 68\n','Number of rules: 76\n','Number of rules: 73\n','Number of rules: 59\n','Number of rules: 75\n','Number of rules: 77\n','Number of rules: 80\n','Number of rules: 87\n','Number of rules: 84\n','Number of rules: 86\n','Number of rules: 81\n','Number of rules: 88\n','Number of rules: 83\n','Number of rules: 91\n','Number of rules: 82\n','Number of rules: 55\n','Number of rules: 57\n','Number of rules: 56\n','Number of rules: 54\n','Number of leaves: 107\nSize of the tree: 173\n','Number of leaves: 112\nSize of the tree: 175\n','Number of leaves: 127\nSize of the tree: 197\n','Number of leaves: 119\nSize of the tree: 189\n','Number of leaves: 121\nSize of the tree: 193\n','Number of leaves: 116\nSize of the tree: 187\n','Number of leaves: 105\nSize of the tree: 173\n','Number of leaves: 119\nSize of the tree: 177\n','Number of leaves: 121\nSize of the tree: 185\n','Number of leaves: 112\nSize of the tree: 179\n','Number of leaves: 116\nSize of the tree: 183\n','Number of leaves: 126\nSize of the tree: 191\n','Number of leaves: 102\nSize of the tree: 175\n','Number of leaves: 124\nSize of the tree: 183\n','Number of leaves: 109\nSize of the tree: 173\n','Number of leaves: 101\nSize of the tree: 161\n','Number of leaves: 109\nSize of the tree: 169\n','Number of leaves: 105\nSize of the tree: 169\n','Number of leaves: 113\nSize of the tree: 177\n','Number of leaves: 110\nSize of the tree: 167\n','Number of leaves: 106\nSize of the tree: 167\n','Number of leaves: 115\nSize of the tree: 181\n','Number of leaves: 113\nSize of the tree: 173\n','Number of leaves: 109\nSize of the tree: 177\n','Number of leaves: 99\nSize of the tree: 157\n','Number of leaves: 117\nSize of the tree: 177\n','Number of leaves: 110\nSize of the tree: 175\n','Number of leaves: 105\nSize of the tree: 165\n','Number of leaves: 110\nSize of the tree: 179\n','Number of leaves: 122\nSize of the tree: 187\n','Number of leaves: 125\nSize of the tree: 189\n','Number of leaves: 116\nSize of the tree: 179\n','Number of leaves: 111\nSize of the tree: 181\n','Number of leaves: 113\nSize of the tree: 181\n','Number of leaves: 106\nSize of the tree: 163\n','Number of leaves: 121\nSize of the tree: 189\n','Number of leaves: 104\nSize of the tree: 167\n','Number of leaves: 100\nSize of the tree: 167\n','Number of leaves: 118\nSize of the tree: 183\n','Number of leaves: 101\nSize of the tree: 157\n','Number of leaves: 97\nSize of the tree: 153\n','Number of leaves: 122\nSize of the tree: 195\n','Number of leaves: 118\nSize of the tree: 187\n','Number of leaves: 114\nSize of the tree: 183\n','Number of leaves: 104\nSize of the tree: 171\n','Number of leaves: 124\nSize of the tree: 195\n','Number of leaves: 114\nSize of the tree: 175\n','Number of leaves: 132\nSize of the tree: 207\n','Number of leaves: 91\nSize of the tree: 145\n','Number of leaves: 116\nSize of the tree: 175\n','Number of leaves: 108\nSize of the tree: 171\n','Number of leaves: 97\nSize of the tree: 161\n','Number of leaves: 111\nSize of the tree: 169\n','Number of leaves: 120\nSize of the tree: 187\n','Number of leaves: 110\nSize of the tree: 171\n','Number of leaves: 101\nSize of the tree: 165\n','Number of leaves: 115\nSize of the tree: 177\n','Number of leaves: 122\nSize of the tree: 191\n','Number of leaves: 94\nSize of the tree: 155\n','Number of leaves: 97\nSize of the tree: 149\n','Number of leaves: 111\nSize of the tree: 185\n','Number of leaves: 91\nSize of the tree: 149\n','Number of leaves: 100\nSize of the tree: 163\n','Number of leaves: 96\nSize of the tree: 159\n','Number of leaves: 126\nSize of the tree: 199\n','Number of leaves: 115\nSize of the tree: 185\n','Number of leaves: 142\nSize of the tree: 219\n','Number of leaves: 123\nSize of the tree: 185\n','Number of leaves: 119\nSize of the tree: 185\n','Number of leaves: 98\nSize of the tree: 159\n','Number of leaves: 107\nSize of the tree: 169\n','Number of leaves: 90\nSize of the tree: 151\n','Number of leaves: 100\nSize of the tree: 159\n','Number of leaves: 113\nSize of the tree: 161\n','Number of leaves: 80\nSize of the tree: 123\n','Number of leaves: 100\nSize of the tree: 143\n','Number of leaves: 88\nSize of the tree: 127\n','Number of leaves: 118\nSize of the tree: 179\n','Number of leaves: 86\nSize of the tree: 127\n','Number of leaves: 113\nSize of the tree: 169\n','Number of leaves: 94\nSize of the tree: 139\n','Number of leaves: 93\nSize of the tree: 145\n','Number of leaves: 115\nSize of the tree: 173\n','Number of leaves: 111\nSize of the tree: 161\n','Number of leaves: 91\nSize of the tree: 133\n','Number of leaves: 88\nSize of the tree: 147\n','Number of leaves: 88\nSize of the tree: 135\n','Number of leaves: 104\nSize of the tree: 143\n','Number of leaves: 108\nSize of the tree: 167\n','Number of leaves: 112\nSize of the tree: 167\n','Number of leaves: 91\nSize of the tree: 137\n','Number of leaves: 107\nSize of the tree: 161\n','Number of leaves: 98\nSize of the tree: 151\n','Number of leaves: 92\nSize of the tree: 139\n','Number of leaves: 110\nSize of the tree: 159\n','Number of leaves: 77\nSize of the tree: 113\n','Number of leaves: 88\nSize of the tree: 131\n','Number of leaves: 99\nSize of the tree: 145\n','Number of leaves: 93\nSize of the tree: 137\n','Number of leaves: 102\nSize of the tree: 155\n','Number of leaves: 66\nSize of the tree: 103\n','Number of leaves: 75\nSize of the tree: 117\n','Number of leaves: 104\nSize of the tree: 155\n','Number of leaves: 124\nSize of the tree: 187\n','Number of leaves: 95\nSize of the tree: 149\n','Number of leaves: 94\nSize of the tree: 135\n','Number of leaves: 95\nSize of the tree: 141\n','Number of leaves: 92\nSize of the tree: 143\n','Number of leaves: 98\nSize of the tree: 139\n','Number of leaves: 84\nSize of the tree: 127\n','Number of leaves: 87\nSize of the tree: 129\n','Number of leaves: 106\nSize of the tree: 155\n','Number of leaves: 95\nSize of the tree: 153\n','Number of leaves: 98\nSize of the tree: 143\n','Number of leaves: 99\nSize of the tree: 141\n','Number of leaves: 110\nSize of the tree: 163\n','Number of leaves: 111\nSize of the tree: 165\n','Number of leaves: 107\nSize of the tree: 157\n','Number of leaves: 78\nSize of the tree: 119\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 114\nSize of the tree: 163\n','Number of leaves: 98\nSize of the tree: 147\n','Number of leaves: 120\nSize of the tree: 183\n','Number of leaves: 118\nSize of the tree: 167\n','Number of leaves: 119\nSize of the tree: 173\n','Number of leaves: 90\nSize of the tree: 131\n','Number of leaves: 103\nSize of the tree: 149\n','Number of leaves: 106\nSize of the tree: 159\n','Number of leaves: 108\nSize of the tree: 159\n','Number of leaves: 109\nSize of the tree: 157\n','Number of leaves: 83\nSize of the tree: 121\n','Number of leaves: 100\nSize of the tree: 155\n','Number of leaves: 107\nSize of the tree: 153\n','Number of leaves: 100\nSize of the tree: 147\n','Number of leaves: 115\nSize of the tree: 161\n','Number of leaves: 83\nSize of the tree: 129\n','Number of leaves: 81\nSize of the tree: 125\n','Number of leaves: 105\nSize of the tree: 157\n','Number of leaves: 90\nSize of the tree: 139\n','Number of leaves: 100\nSize of the tree: 151\n','Number of leaves: 82\nSize of the tree: 119\n','Number of leaves: 103\nSize of the tree: 157\n','Number of leaves: 117\nSize of the tree: 165\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 97\nSize of the tree: 193\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',8,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,20,27,0,42.553191,57.446809,0,0.211801,0.246981,0.382902,84.32458,100.189323,91.467374,155.331594,-63.864221,1.946114,3.304928,-1.358813,22.578908,0.480402,24.685204,0.125,1,0.102564,4,0.897436,35,0.875,7,0.2,0.125,0.153846,0.027347,0.549679,0.184887,0.425532,0.202789,0.797211,0.574468,0.438,0.425532,0.425445,0.228665,0.66772,0.427491,0.378996,0.425532,0,0.008,0,0.015625,0,15.625,43580,41811,6750,78.723404,51.06383,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',8,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.234815,0.255471,0.388637,87.223459,101.689907,91.467374,141.864708,-50.397335,1.946114,3.018398,-1.072284,20.793541,0.442416,22.733288,0.25,2,0.076923,3,0.923077,36,0.75,6,0.4,0.25,0.307692,0.210963,0.666667,0.412553,0.446809,0.212418,0.787582,0.553191,0.444055,0.446809,0.441944,0.236411,0.650018,0.401276,0.421998,0.446809,0,0,0,0,0,0,43580,41811,6750,82.978723,53.617021,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',8,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,18,29,0,38.297872,61.702128,0,0.160197,0.261697,0.395593,89.349001,103.509981,91.467374,161.510779,-70.043405,1.946114,3.4364,-1.490285,19.097198,0.406323,20.8787,0.5,4,0.179487,7,0.820513,32,0.5,4,0.363636,0.5,0.421053,0.284495,0.666667,0.357488,0.382979,0.222804,0.777196,0.617021,0.378285,0.382979,0.377099,0.155392,0.618043,0.398153,0.365299,0.382979,0,0,0,0,0,0,43580,41811,6750,78.723404,54.042553,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,423,48,14,34,0,29.166667,70.833333,0,0.046172,0.280925,0.411805,95.703728,107.486628,93.858877,171.111403,-77.252526,1.955393,3.564821,-1.609428,12.403587,0.258408,13.215145,0.25,2,0.225,9,0.775,31,0.75,6,0.181818,0.25,0.210526,0.022168,0.540625,0.180128,0.291667,0.242344,0.757656,0.708333,0.294396,0.291667,0.288473,0.046738,0.576381,0.330803,0.272007,0.291667,0,0,0,0,0,0,43487,41718,6843,79.166667,57.916667,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,20,27,0,42.553191,57.446809,0,0.214241,0.25066,0.386159,85.522872,100.964675,91.588367,156.330575,-64.742208,1.948689,3.326182,-1.377494,22.752969,0.484106,24.842641,0.25,2,0.179487,7,0.820513,32,0.75,6,0.222222,0.25,0.235294,0.067349,0.528846,0.200707,0.425532,0.210282,0.789718,0.574468,0.431442,0.425532,0.428035,0.217762,0.657678,0.408326,0.409804,0.425532,0,0,0,0,0,0,43580,41811,6750,78.723404,51.914894,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,20,27,0,42.553191,57.446809,0,0.194797,0.239619,0.374442,81.811004,97.975736,91.467374,120.212948,-28.745574,1.946114,2.557722,-0.611608,24.422967,0.519638,26.701288,0.25,2,0.076923,3,0.923077,36,0.75,6,0.4,0.25,0.307692,0.210963,0.697115,0.352877,0.425532,0.23122,0.76878,0.574468,0.407021,0.425532,0.396714,0.199147,0.697116,0.431297,0.37478,0.425532,0,0,0,0,0,0,43580,41811,6750,87.234043,51.06383,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,18,29,0,38.297872,61.702128,0,0.137887,0.266791,0.411158,91.088101,107.582665,91.467374,172.57613,-81.108757,1.946114,3.671833,-1.725718,15.872535,0.337714,17.353221,0.125,1,0.179487,7,0.820513,32,0.875,7,0.125,0.125,0.125,-0.054487,0.488782,0.167177,0.382979,0.242663,0.757337,0.617021,0.390677,0.382979,0.374827,0.14957,0.593276,0.342591,0.339125,0.382979,0,0.008,0,0.015625,0,15.625,43580,41811,6750,76.595745,51.489362,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,16,31,0,34.042553,65.957447,0,0.085374,0.255752,0.393809,87.408022,103.161408,91.16316,151.119268,-59.956107,1.939642,3.215304,-1.275662,20.167955,0.429105,22.122922,0,0,0.1,4,0.9,36,1,7,0,0,0,-0.127589,0.639286,0.206744,0.340426,0.249308,0.750692,0.659574,0.336996,0.340426,0.334653,0.092492,0.641138,0.397848,0.285217,0.340426,0,0,0,0,0,0,43580,41811,6750,80.851064,51.489362,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.253513,0.246981,0.375305,84.410339,98.314181,91.16316,129.554088,-38.390928,1.939642,2.75647,-0.816828,24.038473,0.511457,26.368627,0.285714,2,0.2,8,0.8,32,0.714286,5,0.2,0.285714,0.235294,0.074564,0.657143,0.320475,0.446809,0.186292,0.813708,0.553191,0.470471,0.446809,0.455619,0.264127,0.683637,0.436144,0.429153,0.446809,0,0,0,0,0,0,43580,41811,6750,85.106383,53.617021,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,32,15,0,68.085106,31.914894,0,0.562926,0.227734,0.345183,77.516987,90.011219,92.11847,121.564112,-29.445641,1.959967,2.58647,-0.626503,32.145396,0.683945,34.895712,0.75,6,0.051282,2,0.948718,37,0.25,2,0.75,0.75,0.75,0.698718,0.826923,0.611583,0.680851,0.124767,0.875233,0.319149,0.71873,0.680851,0.67586,0.578563,0.756912,0.604714,0.680161,0.680851,0,0.009,0,0,0,0,43580,41811,6750,85.106383,54.468085,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,22,25,0,46.808511,53.191489,0,0.276923,0.259716,0.389895,88.403109,101.670267,92.11847,151.254876,-59.136406,1.959967,3.218189,-1.258221,20.677212,0.439941,22.446325,0.25,2,0.179487,7,0.820513,32,0.75,6,0.222222,0.25,0.235294,0.067349,0.636218,0.297139,0.468085,0.183276,0.816724,0.531915,0.472302,0.468085,0.4694,0.286675,0.661414,0.430797,0.438878,0.468085,0,0,0,0,0,0,43580,41811,6750,80.851064,56.170213,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,22,25,0,46.808511,53.191489,0,0.269279,0.235094,0.374816,80.022244,97.738385,92.11847,127.401975,-35.283505,1.959967,2.71068,-0.750713,26.645093,0.566917,28.92481,0.25,2,0.102564,4,0.897436,35,0.75,6,0.333333,0.25,0.285714,0.16604,0.671474,0.333702,0.468085,0.200538,0.799462,0.531915,0.467807,0.468085,0.46535,0.271231,0.706732,0.465009,0.449244,0.468085,0,0,0,0,0,0,43580,41811,6750,85.106383,50.212766,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',9,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.230963,0.255471,0.386013,86.958414,100.658011,92.11847,133.699411,-41.580941,1.959967,2.844668,-0.884701,20.136243,0.428431,21.859073,0.125,1,0.128205,5,0.871795,34,0.875,7,0.166667,0.125,0.142857,-0.00361,0.517628,0.194514,0.446809,0.211019,0.788981,0.553191,0.420804,0.446809,0.421963,0.232785,0.656147,0.381397,0.379843,0.446809,0,0,0,0,0,0,43580,41811,6750,85.106383,56.595745,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',10,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,423,48,26,22,0,54.166667,45.833333,0,0.383178,0.229657,0.356781,78.290131,93.194091,93.737883,109.004921,-15.267037,1.952873,2.270936,-0.318063,30.156093,0.628252,32.170657,0.625,5,0.15,6,0.85,34,0.375,3,0.454545,0.625,0.526316,0.421184,0.80625,0.36756,0.541667,0.151032,0.848968,0.458333,0.556527,0.541667,0.544616,0.39053,0.754287,0.518148,0.529609,0.541667,0,0.008,0,0.015625,0,15.625,43487,41718,6843,89.583333,53.333333,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',10,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,23,24,0,48.93617,51.06383,0,0.281986,0.243299,0.376057,83.067678,98.398322,91.467374,137.207745,-45.740372,1.946114,2.919314,-0.973199,24.005798,0.510762,26.245203,0.125,1,0.076923,3,0.923077,36,0.875,7,0.25,0.125,0.166667,0.064751,0.528846,0.295099,0.489362,0.208205,0.791795,0.510638,0.468903,0.489362,0.470022,0.283464,0.679523,0.429796,0.43368,0.489362,0,0,0,0,0,0,43580,41811,6750,82.978723,51.914894,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',10,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,22,25,0,46.808511,53.191489,0,0.245344,0.259998,0.38825,89.070646,101.978972,90.633057,168.471553,-77.838496,1.928363,3.584501,-1.656138,18.798799,0.399974,20.741658,0.428571,3,0.1,4,0.9,36,0.571429,4,0.428571,0.428571,0.428571,0.328571,0.623214,0.233954,0.468085,0.225555,0.774445,0.531915,0.449341,0.468085,0.444481,0.243574,0.637545,0.414353,0.412977,0.468085,0,0,0,0,0,0,43580,41811,6750,76.595745,54.468085,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',10,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,21,26,0,44.680851,55.319149,0,0.254878,0.248679,0.381133,85.192871,100.109661,90.633057,139.434128,-48.801071,1.928363,2.966684,-1.038321,22.05655,0.469288,24.336098,0.142857,1,0.25,10,0.75,30,0.857143,6,0.090909,0.142857,0.111111,-0.090094,0.4375,0.155106,0.446809,0.175268,0.824732,0.553191,0.517669,0.446809,0.457611,0.292283,0.678146,0.443053,0.413473,0.446809,0,0,0,0,0,0,43580,41811,6750,82.978723,54.042553,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',10,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,19,28,0,40.425532,59.574468,0,0.176986,0.266226,0.404068,90.619019,105.366312,92.11847,169.642042,-77.523572,1.959967,3.609405,-1.649438,19.201597,0.408545,20.844459,0.25,2,0.153846,6,0.846154,33,0.75,6,0.25,0.25,0.25,0.096154,0.719551,0.270216,0.404255,0.22958,0.77042,0.595745,0.425532,0.404255,0.401216,0.188916,0.614051,0.34728,0.383929,0.404255,0,0,0,0,0,0,43580,41811,6750,76.595745,51.914894,?,?,?,?
'pacman-data-training-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-6,11-12',10,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220307.1737,424,47,17,30,0,36.170213,63.829787,0,0.12531,0.266791,0.4066,90.811313,106.026486,92.11847,171.241417,-79.122947,1.959967,3.643434,-1.683467,17.4872,0.372068,18.983381,0.125,1,0.205128,8,0.794872,31,0.875,7,0.111111,0.125,0.117647,-0.076533,0.418269,0.168573,0.361702,0.232704,0.767296,0.638298,0.380615,0.361702,0.361076,0.140378,0.612488,0.375402,0.332925,0.361702,0,0,0,0,0,0,43580,41811,6750,76.595745,53.191489,?,?,?,?
