@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
1,12,1,13,13,9223372036854775807,9223372036854775807,0,999999999,504,503,South
1,11,1,11,11,9223372036854775807,9223372036854775807,0,999999999,503,502,South
1,10,1,11,11,9223372036854775807,9223372036854775807,0,999999999,502,501,South
1,9,1,9,9,9223372036854775807,9223372036854775807,0,999999999,501,500,South
1,8,1,8,8,9223372036854775807,9223372036854775807,0,999999999,500,499,South
1,7,1,8,8,9223372036854775807,9223372036854775807,0,999999999,499,498,South
1,6,1,6,6,9223372036854775807,9223372036854775807,0,999999999,498,497,South
2,6,1,6,6,9223372036854775807,9223372036854775807,0,999999999,497,496,East
3,6,1,6,6,9223372036854775807,9223372036854775807,0,999999999,496,495,East
4,6,1,4,4,9223372036854775807,9223372036854775807,0,999999999,495,494,East
4,7,1,4,4,9223372036854775807,9223372036854775807,0,999999999,494,493,North
4,8,1,2,2,9223372036854775807,9223372036854775807,0,999999999,493,492,North
5,8,1,1,1,9223372036854775807,9223372036854775807,0,999999999,492,691,East
1,17,4,17,17,23,23,0,999999999,-3,-4,South
1,16,4,15,15,21,21,0,999999999,-4,-5,South
1,15,4,15,15,20,20,0,999999999,-5,-6,South
1,14,4,14,14,19,19,0,999999999,-6,-7,South
1,13,4,12,12,18,18,0,999999999,-7,-8,South
1,12,4,12,12,16,16,0,999999999,-8,-9,South
1,11,4,12,12,16,16,0,999999999,-9,-10,South
1,10,4,10,10,15,15,0,999999999,-10,-11,South
1,9,4,9,9,13,13,0,999999999,-11,-12,South
1,8,4,7,7,13,13,0,999999999,-12,-13,South
1,7,4,7,7,13,13,0,999999999,-13,-14,South
1,6,4,7,7,11,11,0,999999999,-14,-15,South
2,6,4,6,6,11,11,0,999999999,-15,-16,East
3,6,4,5,5,10,10,0,999999999,-16,-17,East
4,6,4,4,4,8,8,0,999999999,-17,-18,East
4,7,4,2,2,10,10,0,999999999,-18,-19,North
4,8,3,9223372036854775807,9223372036854775807,11,11,0,999999999,181,180,North
4,9,3,9223372036854775807,9223372036854775807,11,11,0,999999999,180,179,North
4,10,3,9223372036854775807,9223372036854775807,11,11,0,999999999,179,178,North
